INSTANCE,ALGORITHM,SEED,STATUS,OBJECTIVE,TIME.SEC,ITERATIONS,RELAXATION,OPT.GAP
ORCS-008-04-S-02-01,neh,7,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,11,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,13,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,17,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,19,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,23,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-01,neh,29,SUBOPTIMAL,24,0,,,
ORCS-008-04-S-02-02,neh,2,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,3,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,5,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,7,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,11,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,13,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,17,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,19,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,23,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-02,neh,29,SUBOPTIMAL,27,0,,,
ORCS-008-04-S-02-03,neh,2,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,3,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,5,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,7,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,11,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,13,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,17,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,19,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,23,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-02-03,neh,29,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-01,neh,2,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,3,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,5,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,7,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,11,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,13,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,17,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,19,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,23,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-01,neh,29,SUBOPTIMAL,25,0,,,
ORCS-008-04-S-03-02,neh,2,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,3,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,5,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,7,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,11,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,13,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,17,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,19,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,23,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-02,neh,29,SUBOPTIMAL,28,0,,,
ORCS-008-04-S-03-03,neh,2,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,3,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,5,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,7,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,11,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,13,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,17,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,19,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,23,SUBOPTIMAL,31,0,,,
ORCS-008-04-S-03-03,neh,29,SUBOPTIMAL,31,0,,,
ORCS-008-04-T-02-01,neh,2,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,3,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,5,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,7,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,11,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,13,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,17,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,19,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,23,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-01,neh,29,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-02,neh,2,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,3,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,5,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,7,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,11,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,13,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,17,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,19,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,23,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-02,neh,29,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-02-03,neh,2,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,3,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,5,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,7,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,11,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,13,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,17,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,19,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,23,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-02-03,neh,29,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,2,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,3,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,5,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,7,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,11,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,13,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,17,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,19,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,23,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-01,neh,29,SUBOPTIMAL,23,0,,,
ORCS-008-04-T-03-02,neh,2,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,3,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,5,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,7,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,11,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,13,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,17,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,19,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,23,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-02,neh,29,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,2,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,3,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,5,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,7,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,11,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,13,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,17,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,19,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,23,SUBOPTIMAL,27,0,,,
ORCS-008-04-T-03-03,neh,29,SUBOPTIMAL,27,0,,,
ORCS-010-02-I-02-01,neh,2,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,3,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,5,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,7,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,11,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,13,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,17,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,19,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,23,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-01,neh,29,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-02,neh,2,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,3,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,5,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,7,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,11,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,13,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,17,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,19,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,23,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-02,neh,29,SUBOPTIMAL,57,0,,,
ORCS-010-02-I-02-03,neh,2,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,3,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,5,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,7,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,11,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,13,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,17,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,19,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,23,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-02-03,neh,29,SUBOPTIMAL,53,0,,,
ORCS-010-02-I-03-01,neh,2,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,3,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,5,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,7,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,11,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,13,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,17,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,19,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,23,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-01,neh,29,SUBOPTIMAL,54,0,,,
ORCS-010-02-I-03-02,neh,2,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,3,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,5,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,7,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,11,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,13,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,17,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,19,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,23,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-02,neh,29,SUBOPTIMAL,62,0,,,
ORCS-010-02-I-03-03,neh,2,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,3,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,5,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,7,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,11,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,13,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,17,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,19,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,23,SUBOPTIMAL,52,0,,,
ORCS-010-02-I-03-03,neh,29,SUBOPTIMAL,52,0,,,
ORCS-010-02-R-10-01,neh,2,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,3,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,5,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,7,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,11,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,13,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,17,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,19,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,23,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-01,neh,29,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-10-02,neh,2,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,3,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,5,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,7,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,11,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,13,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,17,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,19,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,23,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-02,neh,29,SUBOPTIMAL,58,0,,,
ORCS-010-02-R-10-03,neh,2,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,3,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,5,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,7,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,11,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,13,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,17,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,19,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,23,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-10-03,neh,29,SUBOPTIMAL,51,0,,,
ORCS-010-02-R-20-01,neh,2,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,3,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,5,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,7,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,11,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,13,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,17,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,19,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,23,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-01,neh,29,SUBOPTIMAL,59,0,,,
ORCS-010-02-R-20-02,neh,2,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,3,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,5,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,7,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,11,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,13,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,17,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,19,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,23,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-02,neh,29,SUBOPTIMAL,55,0,,,
ORCS-010-02-R-20-03,neh,2,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,3,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,5,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,7,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,11,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,13,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,17,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,19,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,23,SUBOPTIMAL,53,0,,,
ORCS-010-02-R-20-03,neh,29,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,2,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,3,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,5,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,7,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,11,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,13,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,17,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,19,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,23,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-01,neh,29,SUBOPTIMAL,53,0,,,
ORCS-010-02-S-02-02,neh,2,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,3,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,5,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,7,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,11,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,13,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,17,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,19,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,23,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-02,neh,29,SUBOPTIMAL,61,0,,,
ORCS-010-02-S-02-03,neh,2,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,3,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,5,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,7,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,11,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,13,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,17,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,19,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,23,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-02-03,neh,29,SUBOPTIMAL,58,0,,,
ORCS-010-02-S-03-01,neh,2,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,3,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,5,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,7,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,11,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,13,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,17,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,19,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,23,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-01,neh,29,SUBOPTIMAL,64,0,,,
ORCS-010-02-S-03-02,neh,2,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,3,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,5,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,7,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,11,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,13,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,17,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,19,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,23,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-02,neh,29,SUBOPTIMAL,63,0,,,
ORCS-010-02-S-03-03,neh,2,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,3,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,5,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,7,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,11,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,13,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,17,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,19,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,23,SUBOPTIMAL,65,0,,,
ORCS-010-02-S-03-03,neh,29,SUBOPTIMAL,65,0,,,
ORCS-010-02-T-02-01,neh,2,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,3,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,5,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,7,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,11,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,13,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,17,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,19,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,23,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-01,neh,29,SUBOPTIMAL,53,0,,,
ORCS-010-02-T-02-02,neh,2,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,3,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,5,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,7,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,11,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,13,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,17,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,19,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,23,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-02,neh,29,SUBOPTIMAL,57,0,,,
ORCS-010-02-T-02-03,neh,2,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,3,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,5,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,7,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,11,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,13,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,17,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,19,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,23,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-02-03,neh,29,SUBOPTIMAL,54,0,,,
ORCS-010-02-T-03-01,neh,2,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,3,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,5,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,7,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,11,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,13,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,17,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,19,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,23,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-01,neh,29,SUBOPTIMAL,52,0,,,
ORCS-010-02-T-03-02,neh,2,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,3,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,5,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,7,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,11,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,13,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,17,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,19,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,23,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-02,neh,29,SUBOPTIMAL,62,0,,,
ORCS-010-02-T-03-03,neh,2,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,3,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,5,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,7,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,11,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,13,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,17,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,19,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,23,SUBOPTIMAL,51,0,,,
ORCS-010-02-T-03-03,neh,29,SUBOPTIMAL,51,0,,,
ORCS-010-03-I-02-01,neh,2,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,3,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,5,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,7,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,11,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,13,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,17,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,19,SUBOPTIMAL,36,0,,,
ORCS-010-03-I-02-01,neh,23,SUBOPTIMAL,36,0,,,
